"pseudoid","term","sbjct_cd","catalog_nbr","class_section_cd","crse_ld","grade_cd","grade_basis_cd","grade_basis_ld","taken_unit","grade_pts","buffett_class","nba_program_id","course_descript","course_sect","term_course_sect","term_course","gr_course","race","gender","actcomp","hsgpa","efc","pared","cohort","t1sesa7scale","t1seaa7scale","t1matcamp7scale","t1sobcamp7scale","t1matlc7scale","t1valid7scale","t1apac4scale","t1apilc5scale","t1spilc5scale","t1engsac5scale","t1fcrlc5scale","t1fncrlc5scale","t1felc5scale","t1resiliency4scale","t1sob7scale","firstgen","sem1_cume_gpa","sem2_cume_gpa","sem3_cume_gpa","sem4_cume_gpa","sem5_cume_gpa","sem6_cume_gpa","sem7_cume_gpa","sem8_cume_gpa","sem1_term_attempted_credits_all","sem2_term_attempted_credits_all","sem3_term_attempted_credits_all","sem4_term_attempted_credits_all","sem5_term_attempted_credits_all","sem6_term_attempted_credits_all","sem8_term_attempted_credits_all","sem1_campus","sem2_campus","sem3_campus","sem4_campus","sem5_campus","sem6_campus","sem7_campus","sem8_campus","year1_persist","year2_persist","sem1_curr_pass_gpa_hrs","sem2_curr_pass_gpa_hrs","nvals","year1_creditsearned","act_cat","z_hsgpa","z_sem1_cume_gpa","z_year1_creditsearned"
1203,1158,"ENG","101","26","Intro Academic Writing","A","GRD","Traditional Grades",3,12,"Y","BUFFETT","ENG-101-26","ENG-101-26","1158-4650","1158-4650",4,4,2,21,3.95000004768372,962,"No. He or she never attended college.",2015,5.3710407239819,4.99223602484472,5.67857142857143,5.06260296540362,,,4,3.577339901,3.266266266,3.612244898,2.236641221,2.804305284,2.588435374,,5.715736041,1,3.71700000762939,3.87299990653992,3.88700008392334,3.86999988555908,3.81200003623962,3.81200003623962,,,14,16,18,17,16,17,,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",,,1,1,13,16,16,29,1,1.01278080490563,0.672027511842561,0.681211464573186
1473,1158,"SOCI","101","001","INTRO TO SOCIOLOGY","A+","GRD","Graded",3,12,"Y","BUFFETT","SOCI-101-001","SOCI-101-001","1158-11749","1158-11749",4,4,2,31,3.97900009155273,4612,"Yes, a Bachelor's (4 year) degree.",2015,4.70316742081448,4.34006211180124,4.77232142857143,4.78583196046128,,,2.833515882,2.769458128,2.813813814,3.07985803,3.175572519,2.491193738,3.945578231,,4.076142132,0,3.90499997138977,3.81599998474121,3.88199996948242,3.89499998092651,3.91599988937378,3.92700004577637,,3.93899989128113,14,15,16,15,12,12,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,14,15,25,29,2,1.08565681159054,0.984019717447233,0.681211464573186
1346,1161,"ENGL","1164","012","ENGLISH COMPOSITION II","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","ENGL-1164-012","ENGL-1164-012","1161-4902","1161-4902",3.32999992370605,4,2,24,3.24399995803833,6887,"No. He or she attended college but did not complete a degree.",2015,6.76651583710407,6.90217391304348,6.70535714285714,6.76771004942339,,,4,4.842364532,4.7997998,5,4.805343511,4.894324853,5,,6.847715736,1,3.58200001716614,3.66499996185303,3.7739999294281,3.52900004386902,3.61800003051758,3.61299991607666,,3.69600009918213,12,15,13,11,12,12,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,15,17,27,1,-0.761370554482851,0.447990528330556,0.307523185610251
1376,1161,"POLS","100","001","POWER & POL IN AMER","F","GRD","Graded",3,0,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",0,5,2,21,3,5297,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,0.916999995708466,0.439999997615814,,,,,,,12,13,,,,,,"NEUNL","NEUNL",,,,,,,0,0,6,0,25,6,1,-1.37453316394069,-3.97466582755497,-3.61620374350057
1383,1158,"ENGL","1200","010","AUTOBIO READING AND WRITING","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","ENGL-1200-010","ENGL-1200-010","1158-4938","1158-4938",3.32999992370605,4,2,28,3.91469216346741,8476,"Yes, a Bachelor's (4 year) degree.",2015,,,,,,,,,,,,,,,,0,2.92700004577637,3.37800002098083,3.54500007629395,3.60700011253357,3.64299988746643,3.67000007629395,,3.70099997520447,14,15,15,12,17,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,14,15,18,29,2,0.924053435464416,-0.639003754313886,0.681211464573186
1508,1158,"ENGL","1200","012","AUTOBIO READING AND WRITING","A","GRD","Graded",3,12,"Y","BUFFETT","ENGL-1200-012","ENGL-1200-012","1158-4940","1158-4940",4,4,2,22,3.66000008583069,4511,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,4.43788819875776,4.42857142857143,4.50411861614498,,,2.47864184,3.577339901,3.422422422,3.910381544,3.675572519,3.618395303,3.945578231,,4.553299492,0,3.91700005531311,3.79200005531311,3.66700005531311,3.71399998664856,3.6470000743866,3.7039999961853,,3.78399991989136,12,12,12,14,12,13,6,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,12,18,24,1,0.284021936330153,1.00393425666202,-0.253009232834153
1258,1161,"MATH","107","550","CALCULUS II","A+","GRD","Graded",4,16,"Y","BUFFETT","MATH-107-550","MATH-107-550","1161-7910","1161-7910",4,5,1,23,3.69400000572205,7788,"Yes, a Bachelor's (4 year) degree.",2015,5.3710407239819,4.43788819875776,4.42857142857143,4.78583196046128,,,2.833515882,3.084729064,3.266266266,3.676131322,3.175572519,2.647749511,3.945578231,,4.822335025,0,3.89000010490417,3.94300007820129,3.85599994659424,3.83500003814697,3.85500001907349,3.86800003051758,,3.84699988365173,16,14,16,18,16,13,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,14,21,29,1,0.369462441195598,0.959126939092331,0.681211464573186
1330,1161,"MATH","1310","001","INTERMEDIATE ALGEBRA","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","MATH-1310-001","MATH-1310-001","1161-7952","1161-7952",2.67000007629395,3,2,20,3.12770009040833,0,"No. He or she never attended college.",2015,4.83348416289593,4.60093167701863,5.36607142857143,5.06260296540362,,,4,3.762561576,3.422422422,3.55190772,3.675572519,3.11741683,3.465986395,,6.172588832,1,3.01699995994568,3.09899997711182,3.1029999256134,3.20799994468689,3.33299994468689,3.34400010108948,,,12,13,12,12,12,12,,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,,1,1,12,13,20,25,1,-1.05362769620094,-0.489645897193742,-0.066165093352685
1535,1161,"COMM","101","001","COMM IN 21ST CENTURY","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","COMM-101-001","COMM-101-001","1161-3257","1161-3257",2.67000007629395,5,1,22,3.55599999427795,0,"Yes, a Bachelor's (4 year) degree.",2015,,,,,,,,,,,,,,,,0,2.33200001716614,2.28500008583069,2.43899989128113,2.45300006866455,2.26699995994568,2.27300000190735,,2.13100004196167,14,9,12,12,8,6,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",1,1,12,6,23,18,1,0.0226736638426977,-1.62642613221156,-1.37407406972296
1236,1158,"FSID","188","03","GS Portal","A","GRD","Traditional Grades",3,12,"Y","BUFFETT","FSID-188-03","FSID-188-03","1158-5856","1158-5856",4,4,2,25,3.89000010490417,2095,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,5.59316770186335,6.70535714285714,6.76771004942339,,,4,3.577339901,3.970970971,3.55190772,3.938931298,3.618395303,3.945578231,,6.847715736,0,3.76900005340576,3.51799988746643,3.60500001907349,3.55900001525879,3.16599988937378,3.22199988365173,,3.20000004768372,14,14,12,12,16,16,5,"NEUNK","NEUNK","NEUNK","NEUNK","UNMC","UNMC","UNMC","UNMC",1,1,13,14,21,27,2,0.862003231918319,0.758323320888521,0.307523185610251
1207,1161,"BIOL","103","14","Gen Biology","B","GRD","Traditional Grades",4,12,"Y","BUFFETT","BIOL-103-14","BIOL-103-14","1161-1311","1161-1311",3,4,1,21,3.5699999332428,1452,"Yes, an Associate's (2 year) degree.",2015,5.64796380090498,4.71739130434783,4.42857142857143,5.06260296540362,,,3.162102957,2.462068966,2.033033033,2.937888199,2.908396947,1.649706458,3.037414966,,5.096446701,1,3.56599998474121,3.16700005531311,3.15400004386902,3.19600009918213,3.28600001335144,3.36800003051758,,3.38499999046326,14,13,15,12,13,13,13,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",1,1,13,13,42,26,1,0.057854977712373,0.42143794126537,0.120679046128783
1114,1161,"ETHN","100","002","SMNR MINORITY EXPRNC","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","ETHN-100-002","ETHN-100-002","1161-5481","1161-5481",3.67000007629395,5,2,20,3.16700005531311,5748,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,6.32453416149068,6.70535714285714,6.11037891268534,,,3.530120482,4.326108374,4.7997998,4.297249335,3.675572519,2.960861057,5,,5.715736041,0,3.79999995231628,3.73300004005432,3.52300000190735,3.36299991607666,3.47099995613098,3.47499990463257,,3.57500004768372,15,15,12,13,15,13,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,15,25,30,1,-0.954868379902882,0.809768686308608,0.868055604054654
1509,1158,"FSID","188","03","GS Portal","A-","GRD","Traditional Grades",3,11.0100002288818,"Y","BUFFETT","FSID-188-03","FSID-188-03","1158-5856","1158-5856",3.67000007629395,4,2,22,3.04500007629395,0,"Yes, a Bachelor's (4 year) degree.",2015,4.10045248868778,6.32453416149068,3.56696428571429,3.57001647446458,,,4,3.242364532,3.266266266,3.278615794,1.229007634,1.649706458,2.867346939,,3.862944162,0,3.38599991798401,3,3.41700005531311,3.5550000667572,3.42799997329712,3.47000002861023,,3.57999992370605,14,13,12,15,15,12,15,"NEUNK","NEUNK","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,13,13,21,26,1,-1.2614496846318,0.122721831361503,0.120679046128783
1186,1161,"ENG","102","29","Academic Writing and Research","B+","GRD","Traditional Grades",3,9.98999977111816,"Y","BUFFETT","ENG-102-29","ENG-102-29","1161-4680","1161-4680",3.32999992370605,3,2,23,3.78799986839294,45,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,4.99223602484472,6.70535714285714,5.66556836902801,,,4,3.577339901,3.422422422,3.612244898,2.442748092,2.491193738,3.037414966,,6.172588832,0,3.33400011062622,3.5,3.60400009155273,3.68799996376038,3.68400001525879,3.69199991226196,,3.70600008964539,16,15,15.5,15.5,15,15,12,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",1,1,15,15,22,30,1,0.605680519048351,0.0364264179791215,0.868055604054654
1551,1161,"PSYC","1010","003","INTRODUCTION TO PSYCHOLOGY I","A","GRD","Graded",3,12,"Y","BUFFETT","PSYC-1010-003","PSYC-1010-003","1161-10987","1161-10987",4,,2,33,4,3000,,2015,4.83348416289593,4.91770186335404,5.67857142857143,4.50411861614498,,,4,3.991133005,3.422422422,3.747116238,4.290076336,2.960861057,5,,5.385786802,1,4,4,4,4,4,4,,3.98499989509583,13,16,15,16,16,18,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,13,16,23,29,2,1.13842878239505,1.14167543112806,0.681211464573186
1453,1158,"LIFE","120","600","FUND OF BIOLOGY I","B","GRD","Graded",3,9,"Y","BUFFETT","LIFE-120-600","LIFE-120-600","1158-7566","1158-7566",3,4,1,24,3.79999995231628,9013,"Yes, a Bachelor's (4 year) degree.",2015,4.10045248868778,3.80900621118012,4.09375,3.99011532125206,,,2.47864184,3.084729064,2.66966967,3.278615794,2.908396947,2.960861057,3.707482993,,3.862944162,0,3.11999988555908,3.25,2.9760000705719,3.12100005149841,3.14400005340576,3.1800000667572,,3.35500001907349,15,14,14,16,16,16,16,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,14,14,28,28,1,0.63583627330054,-0.318714087812107,0.494367325091718
1489,1161,"ENGL","170","030","BEG CREATIVE WRITING","A","GRD","Graded",3,12,"Y","BUFFETT","ENGL-170-030","ENGL-170-030","1161-5059","1161-5059",4,4,2,30,4,9729,"Yes, a Bachelor's (4 year) degree.",2015,4.98552036199095,4.34006211180124,4.42857142857143,5.06260296540362,,,3.162102957,3.242364532,2.961961962,3.491570541,4.805343511,4.894324853,5,,6.172588832,0,3.60400009155273,3.37599992752075,3.23399996757507,3.3529999256134,3.33299994468689,3.36999988555908,,3.46199989318848,16,15,16,16,13,16,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,16,15,20,31,2,1.13842878239505,0.484500385003133,1.05489974353612
1193,1158,"GEOG","1000","004","FUND WORLD REGIONAL GEOGRAPHY","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","GEOG-1000-004","GEOG-1000-004","1158-5915","1158-5915",3.32999992370605,2,2,14,2.58699989318848,0,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,3.03600001335144,2.68499994277954,2.21799993515015,2.2590000629425,2.1949999332428,,,,9,12,9,11,7,,,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,9,9,19,18,0,-2.41238671619065,-0.45811467532486,-1.37407406972296
1138,1161,"WMNS","101","003","INTRO WOMEN & GENDER","A","GRD","Graded",3,12,"Y","BUFFETT","WMNS-101-003","WMNS-101-003","1161-13266","1161-13266",4,4,2,19,3.20000004768372,9376,"Yes, a Bachelor's (4 year) degree.",2015,4.70316742081448,4.71739130434783,4.42857142857143,4.50411861614498,,,3.162102957,2.927093596,3.970970971,3.278615794,2.660305344,2.491193738,3.945578231,,5.385786802,0,3.59100008010864,3.41700005531311,4,3.53800010681152,3.41400003433228,3.39599990844727,,3.49699997901917,13,15,14,12,12,12,14,"NEUNL","NEUNL","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,13,15,22,28,0,-0.87194065484618,0.462926432741644,0.494367325091718
1464,1158,"ENGL","1200","004","AUTOBIO READING AND WRITING","B","GRD","Graded",3,9,"Y","BUFFETT","ENGL-1200-004","ENGL-1200-004","1158-4932","1158-4932",3,3,1,14,3.48000001907349,0,"No. He or she never attended college.",2015,4.10045248868778,3.88354037267081,4.09375,3.77265238879736,,,1.982475356,3.577339901,3.114114114,3.030168589,3.675572519,3.442270059,3.707482993,,4.304568528,1,3.44300007820129,3.44300007820129,3.45099997520447,3.48399996757507,3.54099988937378,3.23499989509583,,3.29399991035461,12,12,13,13,12,9,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,9,9,18,18,0,-0.16831138176859,0.217315496968148,-1.37407406972296
1397,1158,"ENGL","1150","011","ENGLISH COMPOSITION I","F","GRD","Graded",3,0,"Y","BUFFETT","ENGL-1150-011","ENGL-1150-011","1158-4804","1158-4804",0,5,1,24,2.80830001831055,0,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,1,0.483000010251999,,,,,,,14,15,,,,,,"NEUNO","NEUNO",,,,,,,0,0,3,0,8,3,1,-1.85626792303955,-3.83692455417303,-4.17673616194498
1565,1161,"BIOL","103","14","Gen Biology","A","GRD","Traditional Grades",4,16,"Y","BUFFETT","BIOL-103-14","BIOL-103-14","1161-1311","1161-1311",4,5,2,27,3.77999997138977,2096,"No. He or she attended college but did not complete a degree.",2015,4.98552036199095,4.54503105590062,6.70535714285714,6.11037891268534,,,3.530120482,3.762561576,4.291291291,3.825199645,3.938931298,2.647749511,4.200680272,,6.172588832,1,3.79999995231628,3.7409999370575,3.71600008010864,3.57299995422363,3.55200004577637,3.55999994277954,,3.51500010490417,16,16,15,15,12,15,14,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",1,1,15,16,42,31,2,0.58557708230477,0.809768686308608,1.05489974353612
1213,1161,"POLS","100","001","POWER & POL IN AMER","B","GRD","Graded",3,9,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",3,3,2,21,3.25,0,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,4.91770186335404,5.36607142857143,3.99011532125206,,,2.47864184,2.927093596,2.961961962,3.175687666,2.908396947,2.647749511,2.588435374,,4.076142132,0,2.15400004386902,2.16700005531311,2.6029999256134,2.8970000743866,2.9760000705719,3.02699995040894,,2.97099995613098,17,13,16,13,13,16,14,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",1,1,10,10,25,20,1,-0.746292677356757,-1.92182302035844,-1.00038579076002
1096,1161,"CMST","1110","010","PUBLIC SPEAKING FUNDS","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","CMST-1110-010","CMST-1110-010","1161-3057","1161-3057",3.67000007629395,3,2,17,3.4300000667572,0,"No. He or she never attended college.",2015,3.67149321266968,3.92080745341615,3.80803571428571,3.57001647446458,,,2.186199343,2.615763547,2.385385385,3.125998225,2.236641221,2.804305284,3.037414966,,4.822335025,1,3,3.33400011062622,3.1029999256134,3.16700005531311,3.13100004196167,3.02900004386902,,3.04699993133545,12,12,12,14,15,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,12,18,24,0,-0.293959359258014,-0.517857897305633,-0.253009232834153
1396,1161,"NAMS","1100","003","INTRO NATIVE AMERICAN STUDIES","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","NAMS-1100-003","NAMS-1100-003","1161-9352","1161-9352",2.67000007629395,2,2,20,3.70000004768372,0,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,4,3.11100006103516,1.86699998378754,,,,,,12,9,12,,,,,"NEUNO","NEUNO","NEUNO",,,,,,1,0,9,3,22,12,1,0.384540318321692,1.14167543112806,-2.49513890661177
1570,1161,"THEA","1010","002","INTRODUCTION TO THEATRE","A","GRD","Graded",3,12,"Y","BUFFETT","THEA-1010-002","THEA-1010-002","1161-12864","1161-12864",4,5,2,21,3.35710000991821,2355,,2015,,,,,,,,,,,,,,,,1,3.75,3.66700005531311,3.5,3.36100006103516,3.27900004386902,3.25200009346008,,3.41300010681152,12,12,12,13,12,13,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,12,19,24,1,-0.477154427980107,0.726792099019639,-0.253009232834153
1439,1158,"GEOL","1170","013","PHYSICAL GEOLOGY","B-","GRD","Graded",4,10.6800003051758,"Y","BUFFETT","GEOL-1170-013","GEOL-1170-013","1158-6134","1158-6134",2.67000007629395,4,1,23,3.0625,3785,"Yes, a Bachelor's (4 year) degree.",2015,5.64796380090498,6.32453416149068,6.09821428571429,6.76771004942339,,,4,3.991133005,3.758758759,3.491570541,2.908396947,2.162426614,4.200680272,,6.847715736,0,3.06900000572205,3.23000001907349,3.3050000667572,3.42700004577637,3.37299990653992,3.34999990463257,,3.18700003623962,10,9,9,9,12,9,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,10,9,17,19,1,-1.21747304229471,-0.403350088147782,-1.18722993024149
1241,1158,"ENGL","1200","009","AUTOBIO READING AND WRITING","F","GRD","Graded",3,0,"Y","BUFFETT","ENGL-1200-009","ENGL-1200-009","1158-4937","1158-4937",0,1,2,18,3.08999991416931,0,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,1.58500003814697,0.791999995708466,,,,,,,9,12,,,,,,"NEUNO","NEUNO",,,,,,,0,0,3,0,17,3,0,-1.14836680445973,-2.86609749373314,-4.17673616194498
1105,1161,"BIOL","103","14","Gen Biology","B+","GRD","Traditional Grades",4,13.3199996948242,"Y","BUFFETT","BIOL-103-14","BIOL-103-14","1161-1311","1161-1311",3.32999992370605,4,1,26,3.26999998092651,8620,"Yes, an Associate's (2 year) degree.",2015,5.15927601809955,3.95807453416149,4.77232142857143,4.50411861614498,,,2.186199343,4.842364532,3.970970971,3.278615794,2.908396947,3.618395303,4.200680272,,4.553299492,1,3.66700005531311,3.41199994087219,3.01500010490417,3.10599994659424,3.12599992752075,3.09899997711182,,2.90499997138977,13,14,13,15,18,9,14,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",,"NEUNK",1,1,12,13,42,25,2,-0.696033486360987,0.589050924553592,-0.066165093352685
1161,1161,"ANTH","110","003","INTRO TO ANTHRO","A","GRD","Graded",3,12,"Y","BUFFETT","ANTH-110-003","ANTH-110-003","1161-656","1161-656",4,1,2,17,2.79999995231628,0,"No. He or she attended college but did not complete a degree.",2015,5.15927601809955,4.60093167701863,4.77232142857143,4.50411861614498,,,2.186199343,3.577339901,3.114114114,3.434782609,2.908396947,2.804305284,3.238095238,,4.553299492,1,2.5,3,3.03999996185303,2.35199999809265,2,1.98399996757507,,1.87699997425079,8,10,13,12,13,12,9,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,6,10,25,16,0,-1.8771256730352,-1.34762456152248,-1.7477623486859
1301,1158,"MATH","103","010","COLLEGE ALGEBRA&TRIG","A","GRD","Graded",5,20,"Y","BUFFETT","MATH-103-010","MATH-103-010","1158-7796","1158-7796",4,5,2,23,3.81900000572205,6956,"Yes, an Associate's (2 year) degree.",2015,6.76651583710407,4.84782608695652,4.77232142857143,4.78583196046128,,,4,3.084729064,2.813813814,3.07985803,2.908396947,1.954990215,5,,6.847715736,1,4,4,3.96199989318848,3.97099995613098,3.9760000705719,3.97900009155273,,3.95499992370605,14,14,14,14,13,13,11,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,13,14,16,27,1,0.683582684487566,1.14167543112806,0.307523185610251
1445,1161,"CMST","1110","017","PUBLIC SPEAKING FUNDS","A","GRD","Graded",3,12,"Y","BUFFETT","CMST-1110-017","CMST-1110-017","1161-3064","1161-3064",4,3,1,17,3.79999995231628,0,"No. He or she never attended college.",2015,4.83348416289593,4.43788819875776,4.42857142857143,4.50411861614498,,,2.47864184,3.407881773,2.961961962,3.491570541,3.43129771,3.11741683,2.588435374,,4.304568528,1,3.58999991416931,3.66000008583069,3.66700005531311,3.69700002670288,3.68099999427795,3.66000008583069,,3.69600009918213,12,15,12,13,12,15,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,15,18,27,0,0.63583627330054,0.461266624031359,0.307523185610251
1292,1161,"ENGL","1150","011","ENGLISH COMPOSITION I","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","ENGL-1150-011","ENGL-1150-011","1161-4804","1161-4804",3.67000007629395,4,2,20,3.5,99,"No. He or she attended college but did not complete a degree.",2015,5.3710407239819,4.65683229813665,4.42857142857143,6.76771004942339,,,3.162102957,3.577339901,4.291291291,3.747116238,3.938931298,3.11741683,3.465986395,,6.847715736,1,3.58200001716614,3.3840000629425,3.42799997329712,3.46600008010864,3.5550000667572,3.56900000572205,,3.65899991989136,12,14,13,17,16,16,14,"NEUNO","NEUNO","NEUNO","NEUNO","UNMC","UNMC",,"UNMC",1,1,12,14,17,26,1,-0.11805219077282,0.447990528330556,0.120679046128783
1383,1161,"GERO","2000","005","INTRODUCTION TO GERONTOLOGY","A","GRD","Graded",3,12,"Y","BUFFETT","GERO-2000-005","GERO-2000-005","1161-6240","1161-6240",4,4,2,28,3.91469216346741,8476,"Yes, a Bachelor's (4 year) degree.",2015,,,,,,,,,,,,,,,,0,2.92700004577637,3.37800002098083,3.54500007629395,3.60700011253357,3.64299988746643,3.67000007629395,,3.70099997520447,14,15,15,12,17,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,14,15,16,29,2,0.924053435464416,-0.639003754313886,0.681211464573186
1137,1161,"ALEC","102","005","INTERPERSONAL SKILLS","B","GRD","Graded",3,9,"Y","BUFFETT","ALEC-102-005","ALEC-102-005","1161-564","1161-564",3,4,2,16,3.78600001335144,0,"No. He or she attended college but did not complete a degree.",2015,4.36651583710407,4.48913043478261,4.09375,4.23228995057661,,,2.186199343,3.407881773,3.266266266,3.491570541,3.175572519,3.277886497,3.465986395,,4.553299492,1,2.02800011634827,2.45300006866455,2.76699995994568,2.83999991416931,2.99499988555908,3.15300011634827,,3.23499989509583,12,16,12,13,14,17,18,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,12,16,22,28,0,0.600654959430864,-2.13092409945936,0.494367325091718
